artist_name,artist_id,artist_terms,artist_familiarity,artist_hotttnesss,artist_location,artist_7digitalid
Peggy Zina,ARIJ7MR1187B9B484E,modern laika,0.324677431,0.304184256,,16968
Casual,ARD7TVE1187B99BFB1,hip hop,0.581793766,0.401997543,California - LA,165270
Alceu Valença,AR4EVIX1187B993DE9,brazilian pop music,0.544979448,0.366713432,,256653
Rockabye Baby!,ARLNMEP11C8A41519E,lullaby,0.694119247,0.456029754,Los Angeles,180555
Mudhoney,ARGBR4I1187B99D073,grunge,0.672680593,0.476389109,"Seattle, WA",5172
Ned Nash Orchestra,ARFNXFR1187B98F6C1,soundtrack,0.307376167,0.234488655,,31352
Jane's Addiction,ARQOATR1187B9AE959,alternative metal,0.711893841,0.535163042,"Los Angeles, CA",4782
Quinteto Violado,ARTP2PK1187B98FECA,brazilian pop music,0.442818538,0.320520135,,30067
Winifred Phillips,ARD1XMG1187FB41229,game,0.42073381,0.327807549,,461987
Roj,ARMRQFC1269FCD2C40,experimental pop,0.466768145,0.372415888,,447422
The Misfits,ARA1UU51187FB5A70B,horror punk,0.853725857,0.550991009,New Jersey,950
Beatnuts with Lil' Donny,ARNQESK11F4C83FD6F,grime,0.608018106,0.285523231,,15849
Wyclef Jean,ARRJ3UC1187FB579D7,hip hop,0.791465542,0.477889304,"Croix-des-Bouquets,  Haiti",7606
Shakira,AR6PJ8R1187FB5AD70,dance pop,0.857319901,0.717209855,"Barranquilla, Colombia",21239
Hushabye Baby,ARBMHBC11F4C8403A2,country,0.35342955,0.365514003,,393531
Swallow The Sun,AR557N41187FB3E67F,sympho black metal,0.652508644,0.49381443,"Jyväskylä, Finland",245653
Hem,ARC6UC81187B989062,folk-pop,0.632242851,0.453435791,NY - New York City,5855
Mance Lipscomb,AR93RTI1187B98ECFB,texas blues,0.450852685,0.33238987,"Navasota, TX",102301
K's Choice,ARMSL551187FB3F4B0,post-grunge,0.640757317,0.451219237,,40925
Small Faces,AROCBZZ11E2835D652,rock 'n roll,0.582238344,0.449052575,,1619
Maximilian Hecker,ARS0W831187B9AF0B7,chamber pop,0.621121051,0.43568407,,32440
Alexandre Desplat,AR4B3RX1187B9A868A,soundtrack,0.609816403,0.560380805,,31619
White Willow,ARF1LT21187B989EEB,folk rock,0.515932603,0.33156622,,194585
Bad Brains,AR7Y6JX1187FB4D9B3,hardcore punk,0.726298027,0.555414576,"Washington, D.C.",9718
Motograter,AR8M6LC1187B998D48,post-grunge,0.632319641,0.394252715,"Santa Barbara, California",4282
Melvins,AROLDZG1187FB50AFB,sludge metal,0.726959806,0.45686542,"Aberdeen, WA",4370
The Funeral Pyre,ARVEXQ51187B9B8237,blackened death metal,0.567476906,0.329333419,California - LA,444973
Maria Forde,ARDOZIV11F4C83DD59,los angeles,0.365307971,0.257213089,,280313
Fountains Of Wayne,ARDBSFT1187B9AC9C1,power pop,0.717762702,0.532266186,"New York, NY",419
Colin James,ARSEC9Q1187B98912D,blues,0.523962423,0.440867557,"Regina, Saskatchewan, Canada",4116
Shadows Fall,ARK8OHG1187B99016A,power metal,0.733433227,0.455558797,"Boston, MA",52647
Hushabye Baby,ARBMHBC11F4C8403A2,country,0.35342955,0.365514003,,393531
DJ Nasty,ARGBGC71187FB3DD0B,bass music,0.582365879,0.30285542,,388422
Elva Hsiao,ARCRR5X1187FB3BD4A,j pop,0.48221287,0.374531255,,88849
John Davis,ARQ9BO41187FB5CF1F,jazz fusion,0.545435239,0.387635478,Pennsylvania,9400
Barry Goldberg,ARTMM411187FB56FD0,easy listening,0.329803211,0.237472553,,55821
Konstantinos Galanos,ARQSZLT124207825BA,greek,0.268210005,0.262655891,,158332
The Real Kids,AR3752L1187FB4B67E,power pop,0.484893131,0.344871922,,136839
Jean Ferret,ARQC4R31187B9A0D88,gypsy jazz,0.391454064,0.32085013,,17102
Frederik,ARTWWNA1187B9B3BD7,tech house,0.477946575,0.348215008,,5483
Jo Privat,ARQC4R31187B9A0D88,gypsy jazz,0.391454064,0.32085013,,17102
Willie Clancy,ARXZP9T1187FB4565D,disco,0.346236811,0.284824356,"Miltown Malbay, Ireland",453153
Mae West,AROMB601187B991317,modern rock,0.467627687,0.321713204,"Brooklyn, NY",33385
LORE,ARETCTY1187FB4C033,trip hop,0.510794577,0.394127577,,346172
The Summer Obsession,ARUYGJ31187B9A2FEA,pop punk,0.634496285,0.39505304,"Jacksonville, FL",26241
Dabbler,ARYOBYD1241B9C87F8,ragga jungle,0.452492922,0,Vancouver,403714
Messy Marv,ARBUOMY1187B99F2EB,gangster rap,0.616263882,0.45222994,California - SF,96751
Dons,ARZP2M21187FB59C63,rock 'n roll,0.545127608,0.312169242,Boston,114218
Beth Nielsen Chapman,ARU5CP31187FB44C3A,singer-songwriter,0.495957128,0.284126949,"Harlington, TX",4785
The Roches,AR11NP91187B9901B4,singer-songwriter,0.573605491,0.372251208,New York City,4695
Bukka White,ARNEL2O1187FB4421A,delta blues,0.572470888,0.424487599,"Houston, MS",8590
The Rambos,ARWKLB91187B992270,southern gospel,0.424630565,0.252207782,,431119
Lennie Tristano,AR77B521187FB4CC70,free jazz,0.514425773,0.317845056,US,9554
My Chemical Romance,ARKR75V1187FB3D4D5,emo,0.864867842,0.766076164,New Jersey,1270
Emile Vacher,ARF9HO21187B9A0D81,chanson,0.089859129,0,,200348
Gloria Lasso,ARHXWB01187B9A205C,europop,0.381232612,0.301570182,,94432
The Steeles,ARBHPBX1187FB47102,southern gospel,0.437463586,0.346781042,Minnesota,183767
Static-X,ARHRY5S1187B99B96F,industrial metal,0.768004235,0.560819769,Alabama,4040
Iggy Pop,AR5OH2Z1187B9A46A9,hard rock,0.789018489,0.573554544,"Muskegon, MI",9757
Radiohead,ARH6W4X1187B99274F,british pop,0.899934952,0.604666876,"Oxford, UK",304
David Summers,ARABTW91187FB3A73B,pop,0.505602748,0.345717932,,87638
Tanya Chua,AR9JJ761187B9AF496,mandarin pop,0.496020059,0.365420275,,6532
Britney Spears,AR03BDP1187FB5B324,dance pop,0.947327507,0.631289508,"Kentwood, LA; Los Angeles, CA",214
Wanda De Sah,AR7BHGD1187FB4E15F,samba,0,0.296426618,,19801
Billie Jo Spears,AR0RCMP1187FB3F427,classic country,0.523714637,0.384611084,"Beaumont, TX",16838
Starski and Clutch,ARCZGEP122988F4890,ghetto tech,0.394321896,0.252838292,,445035
Gary Moore,AR56P361187B9AC4DB,blues-rock,0.761362238,0.467110649,"Belfast, Northern Ireland",1380
The Radio Department,AREKO1L1187B997EFE,shoegaze,0.739454874,0.513339196,"Lund, Sweden",19206
Matt Redman,AR5BBK81187B990027,ccm,0.743458884,0.519198702,,20075
Ec8or,AR6IRG41187B9A4D98,hardcore techno,0.50407567,0.33457736,"Berlin, Germany",7171
Go Fish,AR8K6F31187B99C2BC,male vocalist,0.492321871,0.348609959,"Twin Cities, MN",21690
Maroon 5,ARF5M7Q1187FB501E8,pop,0.905477001,0.843380274,"Los Angeles, CA",222
YGGDRASIL,AR280881187B98BA28,viking metal,0.522008233,0.347098105,"Lund, Sweden",473242
Paul Brown,ARWBL9E1187FB4E695,smooth jazz,0.510075541,0.397493835,"Los Angeles, CA",54399
Corona,ARNVCZC1187B9934F5,europop,0.60464469,0.398862597,,47077
Jody Bernal,ARR9LP21187B9BA390,europop,0.391398582,0,,21854
Red Hot Chili Peppers,ARE8GLF1187FB52532,rap rock,0.833967972,0.576903816,,1283
Renee Rosnes,AR553M51187B98BCE7,hard bop,0.438213094,0.325018376,"Regina, Saskatchewan, Canada",17269
Dee Clark,AR8WHEJ1187B98CDCA,doo-wop,0.53365014,0.343508878,"Blythesville, AR",10439
Adam Ant,AR7G5I41187FB4CE6C,pop rock,0.630382334,0.454231157,"London, England",19072
Showbread,ARK3PWH1187B9A441D,post-hardcore,0.698619547,0.546745176,,28782
Busta Rhymes feat. Linkin Park,ARBCUNV1187B98A9FB,hip hop,0.809828092,0.539644312,"East Flatbush, Brooklyn, NY",1302
Pitch Black,ARPVRUC1187FB4F1DE,chill-out,0.585387199,0.42951364,"Oakland, CA",34989
Scott Krippayne,AREXX3T1187B989950,ccm,0.557026164,0.320306497,Washington,30118
Julien Clerc,ARW63KF1187B98AC48,chanson,0.58547954,0.364384925,FR,13038
Negura Bunget,ARWJAQ81187FB46F73,black metal,0.600091524,0.475834302,Timişoara,65832
Annie Philippe,AR02DB61187B9A0B5E,chanson,0.464824432,0.336391304,,173002
Fat Joe,AR2XI6G1187B9AE7DA,gangster rap,0.822908534,0.572027854,"Bronx, NY",2163
R. Carlos Nakai,AREJ5K11187B993F5F,chamber jazz,0.577276089,0.376939984,,25079
Finntroll,ARB5TJM1187B9A71FD,heavy metal,0.636436672,0.429097812,,222660
Crazy Horse,ARXLX5L1187FB47BED,country rock,0.540279892,0.342192311,,4836
Mychael Danna & Jeff Danna,ARUI8FT1187FB5AB13,celtic,0.42643259,0.335770042,,63936
Marc Perrone,ARHTV1S1187FB547F8,musette,0.456136674,0.285591272,,244167
Bad Azz,AREB22L1187B9A4BCE,gangster rap,0.552053803,0.341376268,,15867
Grey Area,AR3LA671187FB567E4,future jazz,0.484910243,0.399684014,,20285
Lot Lorien,ARXKPYC11E2835E356,ballad,0.430214597,0.34865031,Varna,541258
Paul Carrack,ARYNX5Z1187B999686,blue-eyed soul,0.591602006,0.375496964,"Sheffield, Yorkshire, England",9910
Dan Cummins,ARUPH8D1187B9A6046,united states,0.272585604,0.318911238,,384250
The Impressions,ARCT5P61187FB3D950,chicago soul,0.633221075,0.410247408,United States,1563
Jeff Scott Soto,AR2MEUK1187B992D1B,symphonic rock,0.606193496,0.407344288,,80602
Beherit,AREBWEH1187B99EA9A,illbient,0.596184927,0.427479242,Helsinki,309423
The Distillers,ARN2ZKL1187FB3972B,grunge,0.681090692,0.488536125,"L.A 	California, Estados Unidos ",4043
Kitaro,AR6AGJV1187FB504BA,chill-out,0.668087296,0.459387425,"Toyohashi, Japan",171244
Big Star,ARSX6IX1187B9B640C,power pop,0.741040433,0.496508119,"Memphis, TN",27575
Tiny Tim,ARPBNLO1187FB3D52F,cabaret,0.593496044,0.404897336,"New York, NY",23825
Khold,AROPBVQ1187FB36581,black metal,0.547493888,0.376018762,"Oslo, Norway",8796
Jennifer Lopez,AR7C6G11187B9B4C1E,dance pop,0.877119424,0.560912657,"The Bronx, New York",21255
Melt Banana,ARNUPIM11F4C83BD4D,noise rock,0.639249552,0.413885098,,192322
Van Halen,ARNLO5S1187B9B80CC,heavy metal,0.744641246,0.579988982,"Pasadena, CA",4741
Sister Hazel,AREPD8D1187FB3F5BC,post-grunge,0.731065756,0.509878708,"Gainesville, FL",15229
The Antlers,ARKMIBT11F4C8430D9,chamber pop,0.726299713,0.466946703,"Brooklyn, NY",362418
Banda La Bocana,ARNP42K1187B9AB7DF,merengue,0.275503506,0,,177705
George Hamilton IV,AROVY9L1187FB3A97C,country gospel,0.481397529,0.322142622,"Winston-Salem, NC",3364
Heaven 17,AR5MK521187B98E0B8,new romantic,0.630928608,0.461558452,"London, England",16322
Eddie Boyd,ARR8AIK1187B9A0BCE,chicago blues,0.453125179,0.349409351,"Stovall, MS",19148
RUN-DMC,ARX9YIP1187B98A656,hip hop,0.686988955,0.606630152,,13447
Justin Timberlake,ARWK5QH1187B9A9B7F,rock,0.842636334,0.583530838,,3501
Russ Morgan,AR6HEHH1187B9985F9,orchestra,0.407849997,0.298946784,"Scranton, PA",18502
Orquesta America,AR91BST1187B98F9A8,charanga,0.394428771,0.299558176,,212400
The Golden Age Orchestra_ Paul Summer ,ARYKFVV1187FB3CA6B,easy listening,0.321975099,0.244532205,,292022
Sharon Burch,AR5AXVN1187B9A2761,folk rock,0.438784795,0.301947213,,388935
Mons Leidvin Takle,ARSS1OZ1187FB54440,lullaby,0.221726078,0.282402199,,493650
Simon Harris,ARLLANI1187FB5116F,hip house,0.39076084,0.207675838,,6997
Aerosmith,AR12F2S1187FB56EEF,blues-rock,0.872536599,0.610731463,"Boston, MA",10173
The Cat's Miaow,AR59C6A1187B9B2143,shoegaze,0.496593065,0.351449541,Australia,335276
Pyranja,ARGDY4Y1187B9A334F,pop rap,0.548672436,0.358500923,,48634
Sade,AR7N7MI1187FB46935,quiet storm,0.77149215,0.517342286,"Ibadan, Nigeria",60366
2-Gether feat. Sarinah,ARPNQ6G1187FB3E286,boy band,0.539478583,0.365889902,,593459
All Leather,ARHOSMU1242078130D,digital hardcore,0.599529186,0.379294935,,379046
Danny Barnes,AR7ISJJ1187B9B2CD6,progressive bluegrass,0.474983458,0.435252324,Texas,372751
Goldfish,AR813LR1187FB3F83A,chill-out,0.589174876,0.442285782,,32760
Premiums,ARH4H1W1187FB53A2E,concerto,0.344438197,0.307323984,,176260
Les Ogres De Barback,ARVEJ9M1187FB4DC44,chanson,0.652367864,0.437964733,,171024
Kix,AR3SEQM1187B98E9E8,heavy metal,0.62974904,0.42356389,"Hagerstown, MD",4334
Stevie Ray Vaughan And Double Trouble,ART3O5Z1187B9AB043,texas blues,0.78303711,0.544257506,"Dallas, TX",48814
David Jalbert,ARN2M4711C8A423BD6,los angeles,0.505237311,0.313119744,"Mascouche, Qc",198378
Cassidy featuring Swizz Beatz,AR19QNR1187B9A13C5,pop rap,0.775600346,0.434922645,"Philadelphia, PA",215
Javier Navarrete,ARXUT4W1187FB48BEB,orchestra,0.597541218,0.382651971,,34461
Nickelback,ARPAAHK1187B9ABB00,alternative metal,0.847451713,0.779968005,"Hanna, Alberta, Canada",669
Double Image,ARWBYIR11F4C83B3FE,marimba,0.329236499,0,Maryland,195009
Tony Matterhorn,ARNTQF31187B9A02FF,reggaeton,0.66395526,0.429272534,,34964
Gus Viseur,AROVSYC119B3403921,gypsy jazz,0.429349278,0.277789967,,147800
Hank Locklin,AR0X3JJ1187FB3A9A7,honky tonk,0.635757022,0.379436972,"McLellan, FL",2090
J. Karjalainen & Mustat Lasit,AR8WVQY1187FB3FA10,suomi rock,0.499157418,0.371449825,,32361
James Newton Howard,ARSZIBW1187B994053,instrumental pop,0.611381595,0.445321878,,41212
Terry Riley,AR1WU211187FB57E2B,free improvisation,0.60981436,0.409762631,"Colfax, CA",35016
Joy Enriquez,AR4AR1R1187B98E76F,tribal house,0.594171892,0.33738758,,40868
The Stems,ARAK3HK1187FB51B38,power pop,0.514169945,0.337199373,Australia,98597
Malefaction,ARZ78EG1187FB4638E,grindcore,0.39821877,0.279483127,,194824
Sonora Carruseles,AROSW2I1187FB44866,salsa,0.560351641,0.365026438,,177675
La Portuaria,AR1LQNB1187B9A6AE5,disco,0.522888132,0.30571906,,19928
Julio Iglesias Jr,AR8AZTM1187FB3FB9C,j pop,0.467531442,0.298743065,"Madrid, Spain",102654
Big One,ARD4C1I1187FB4B0C3,art rock,0.818042044,0.638906377,"London, England",447
Nicole Mullen,ARSYKGV1187B9A49CD,ccm,0.614642954,0.439024561,,4899
Irtio,ARLXFDN11F4C8417F8,celtic,0.385383283,0.292094197,,265338
Slipknot,AR0KBXO1187B996460,rap metal,0.928936926,0.598555412,"Des Moines, Iowa",63345
Kane,AR1XE381187FB4C685,blues-rock,0.58893851,0.377961532,California - LA,3594
Groupa,ARF3FRP1187B9A77BF,neofolk,0.421056165,0.295967984,Sweden,93370
Sleepy John Estes,ARE2QID1187B98FA19,country blues,0.519000072,0.35303574,"Ripley, TN",2859
Nickelback,ARPAAHK1187B9ABB00,alternative metal,0.847451713,0.779968005,"Hanna, Alberta, Canada",669
Paul Taylor,ARIF3EV1187B9B8522,smooth jazz,0.664690939,0.429261029,Wyoming,72638
Kathy Troccoli,ARH3TXI1187FB3A486,ccm,0.533659594,0.365822369,"NASHVILLE, Tennessee",304663
Josh White,ARQMYTM1187FB4678C,delta blues,0.490586402,0.351022621,"Greensboro, NC",29168
Gene Autry,ARZ1PTN1187B9967D9,classic country,0.583646435,0.41458957,"Tioga Springs, TX",22010
Britney Spears,AR03BDP1187FB5B324,dance pop,0.947327507,0.60725728,"Kentwood, LA; Los Angeles, CA",214
R.E.M.,ARR6LWJ1187FB44C8B,jangle pop,0.730669502,0.623835201,"Athens, GA",590
Gösta Ekman / Tage Danielsson,ARNAYJN1187B99CD8A,vaudeville,0.280324295,0.159953352,,380416
Spunk,ARWIGX11187FB3AC96,free improvisation,0.443824814,0.349076306,,240463
The Avengers,AR4CG3B1187FB5B861,rock,0.574973901,0.42251494,California - SF,88914
Gaither Vocal Band,AREAEX91187B98DC01,ccm,0.629186017,0.361483733,,15556
Bad Company,ARD8JVH1187FB4DA04,blues-rock,0.696816892,0.482100019,England,6678
Kathy Troccoli,ARH3TXI1187FB3A486,ccm,0.533659594,0.365822369,"NASHVILLE, Tennessee",304663
Ann Hampton Callaway,AR4JY8V1187B98A62F,vocal jazz,0.506773969,0.379761784,,70998
Mariachi Silvestre Vargas,ARIOJO01187B9B31B1,mariachi,0.292268267,0.249111798,,526664
Bill Engvall,ARHN74X1187B98D79F,comedy,0.584266182,0.451570771,"Galveston, TX",4047
Nightfall,ARNHJHU1187B98F79C,doom metal,0.543061143,0.353364767,"Bogota, COL",83634
Bill Cosby,ARZO73F1187FB4BF23,comedy,0.585735488,0.383845367,"Philadelphia, PA",4823
Tony Joe White,ARCZ20M1187FB49687,country rock,0.624723768,0.403509673,"Goodwill, LA",11367
Screaming Lord Sutch,ARHJJ771187FB5B581,psychobilly,0.525227336,0.338129864,"Harrow, Middlesex, England",7447
Owl City,AR0WLH6119B8669027,synthpop,0.7957297,0.69352472,Minnesota,298145
Michael Salgado,AR51YM81187B9B536C,tejano,0.603575983,0.31802462,,170450
Keb' Mo',ARO0QD41187FB3AB0A,blues,0.632130913,0.472281211,"Los Angeles, CA",16470
Telecast,AR1E4V11187B99F400,modern rock,0.569245396,0.427795699,California - LA,49841
Cedric Gervais feat. Second Sun,ARI3W3K1187FB49E6F,progressive house,0.631630608,0.373621212,,81100
Youves,ARGNQED1241B9C4237,dance-punk,0.520530444,0.274816276,,337700
Dionne Warwick,AR4PQ891187FB5CA9F,brill building pop,0.647933622,0.480575193,"East Orange, NJ",1968
AFI,AR2FAMK1187FB4CF60,post-hardcore,0.909247284,0.554938523,"Ukiah, CA",10923
Oak Ridge Boys,ARBPRTL11F4C83CB05,classic country,0.546361173,0.402835787,,15806
Belphegor,ARNNQBT1187FB437C1,black metal,0.683525065,0.473083192,"SANTA ANA, California",70826
Les Ogres De Barback,ARVEJ9M1187FB4DC44,chanson,0.652367864,0.437964733,,171024
Julio Iglesias Jr.,AR8AZTM1187FB3FB9C,j pop,0.467531442,0.298743065,"Madrid, Spain",102654
Orquesta Aragon,ARRVUWA1187B9A0FE2,charanga,0.508731241,0.332930951,Cuba,3441
Dallas Holm,AR0Q5531187FB45143,ccm,0.445456861,0.287667941,,382471
Mighty Mighty Bosstones,AR2SMD91187B9B0582,ska punk,0.699262056,0.47594129,"Boston, MA",18232
Jacques Douai,ARYDFJA1241B9CBFF2,chanson,0.313851152,0.14519083,,285519
STEVE CAMP,ARABFU01187FB46712,ccm,0.527078764,0.314428181,,5112
Russ Taff,ARG274E1187FB4BCA8,ccm,0.482615302,0.362116006,,4924
Cornel Campbell,AR5TQ1T1187FB59492,roots reggae,0.587023739,0.383229026,Jamaica,7669
Brazilian Tropical Orchestra,AREYIHC1187B99CE0B,bossa nova,0.378013152,0.339408486,,93269
Tina Ann,ARSYHZ21187B99F5F5,progressive house,0.524834599,0.380004667,,69944
Brooke White,AR85QTQ11A348EFF96,pop rock,0.698771966,0.440670097,,404060
Arthur Tracy,ARMBDNQ1187FB3F3EC,vaudeville,0.274432948,0.26622954,"Kamenetz-Podolsk, Moldavia",239373
Alex Ubago,AR05IU31187B9B9A1A,latin pop,0.581475219,0.292662773,"Vitoria, Spain",12061
themselves,ARNVM131187B990D2B,experimental pop,0.628274449,0.428834536,Oakland CA,172369
The Ocean,ARQI60P1187FB464C9,sludge metal,0.636418948,0.465499679,"London, Ontario, Canada",158235
Miguel Migs,ARY2ZUX1187B9A266C,progressive house,0.658349215,0.396963184,"San Francisco, CA",18928
The Jeff Healey Band,AR76DOS1187FB5AE78,blues-rock,0.716854352,0.414236248,,3048
Bravehearts featuring Nas and Jully Black,ARS8DXZ1187B998AA3,hip hop,0.505163005,0.371960267,,32074
Willie Barcena,ARJ6WGW1187B9913EB,comedy,0.349587819,0.31926643,,172668
DJ Rashad,AREPOUG11F4C83D36C,ghetto tech,0.402800199,0.366847208,,249777
Yuppie Pricks,ARLK1A71187B9AECD2,rock,0.481627065,0.357329042,Austin,165772
Bloomfield,AR5IDI61187FB43E75,deep house,0.509380155,0.355667956,,135817
Hacken Lee,ARFERPC1187FB557F6,cantonese pop,0.487693972,0.341976804,,17520
Tones On Tail,ARYS9L21187FB367E4,dark wave,0.588667487,0.385515114,,82896
ARRESTED DEVELOPMENT,ARWQ3M31187FB4CF01,hip hop,0.701118744,0.415441656,"Atlanta, GA",5061
The Ataris,ARPKK761187FB4D53C,pop punk,0.82785377,0.517328584,"Anderson, IN",89680
The Jordanaires,AR358YS1187FB44A29,country gospel,0.382308283,0.283562596,"Springfield, MO",41495
Dictafone,AREWYHV1241B9C696D,chanson francaise,0.516489517,0.132946011,,69685
U2,ARUJ5A41187FB3F5F1,dance rock,0.843526543,0.750311503,"Dublin, Ireland",106
Ayo,ARN03F71187FB4E3F4,neo soul,0.522590185,0.390641236,United States,40059
John Sebastian,ARY4M3J1187B9AC94C,folk rock,0.518743959,0.341288723,Leeds,34729
X-ecutioners featuring M.O.P.,ARXW2MN1187B9B8817,turnablism,0.619260605,0.416935872,"New York, NY",101614
Hevia,ARVUQIC1187B9A7C66,folk rock,0.619530991,0.354369616,,31125
Maximilian Hecker,ARS0W831187B9AF0B7,chamber pop,0.621121051,0.43568407,,32440
Frost,AR91DZT1187FB4C599,gangster rap,0.622079647,0.468032528,"Birmingham, England",189436
Slackbaba,ARI28VJ1187FB4EAD7,chill-out,0.509952451,0.363132404,,175702
Sunscreem,ARE26EG1187B990AEF,progressive house,0.546727554,0.386180416,"Essex, England",61424
FU-Schnickens,ARLAEJO1187B98DB85,comedy rap,0.512687131,0.370628892,,236233
Agnostic Front,AR0O3AV1187FB4D030,hardcore punk,0.701441759,0.504307726,"New York, NY",20293
The Mars Volta,ARHUC691187B9AD27F,experimental rock,0.867258942,0.547764111,"Long Beach, California",8956
Kitty Kallen,ARBJC9U1187B9A70AC,cool jazz,0.458954416,0.322125889,"Philadelphia, PA",20734
Hoods,ARSCJQW1187B9B3523,hardcore punk,0.797024817,0.416610107,Vrsac,20297
Leon Lai,ARXGWZP11F4C83C075,chinese music,0.501144996,0.230130794,,17517
The Winans,ARFCOGY1187FB454B4,ccm,0.482148325,0.344198188,"Detroit, MI",4738
Streetwize,ARTZMXB1187B990A55,smooth jazz,0.419312641,0.319651459,,69353
The Shirelles,ARALP6I1187B989E27,doo-wop,0.66229871,0.379137556,"Passaic, NJ",40983
Bingo Players,ARC39PE1187B9B2C01,tech house,0.400674505,0.236433805,,248759
Jack Johnson,ARC8CQZ1187B98DECA,rock,0.832011769,0.694128503,"Galveston, TX",1613
Catupecu Machu,ARAI2ZO1187B9A0536,electro rock,0.616594467,0.444086812,,28072
Dee Clark,AR8WHEJ1187B98CDCA,doo-wop,0.53365014,0.343508878,"Blythesville, AR",10439
Kathy Mattea,AR1DR0E1187FB48F61,bluegrass,0.603383145,0.422127199,"Cross Lane, WV",13022
City High,ARW9SN11187FB52D0D,hip hop,0.645316974,0.401090254,,11032
Théophil,ARKEBNJ126E2B3BF7E,french pop,0.027457373,0,,552901
Line Renaud,ARJIE2Y1187B994AB7,chanson,0.470212296,0.320086927,,19334
Hal Russell,ARZ0SAE1187FB46680,free jazz,0.304389192,0,"Detroit, MI",135602
Mau Mau,ARQVLQJ1187B98F11F,progressive house,0.439907658,0.311559176,,12983
Zagar feat. Underground Divas,AREYEW21187FB45C47,future jazz,0.577710176,0.399470991,,524086
Bert Kaempfert,ARQQP3Z1187FB5707B,easy listening,0.541033427,0.423808444,"Hamburg, Germany",35321
Autumnblaze,ARM63WJ1187B9951EA,doom metal,0.493891153,0.355495957,,403537
Molesta Ewenement,ARXQZPD122988F57B8,hip hop,0.583705336,0.4895687,Warszawa,121612
Tommy James And The Shondells,ARLDW2Y1187B9B544F,brill building pop,0.620392056,0.390660523,"Dayton, OH",50493
Chico Cesar,AR06EHB1187FB42914,brazilian pop music,0.584225422,0.359873046,,150851
Pery Ribeiro,ARYKF861187B99C74B,bossa nova,0.385417447,0.312131222,,32534
Pedro Luis e a Parede,AR95CRV1187B9AFD6D,samba,0.479848522,0.361702379,,461297
Fran Perea,AR2K2CM1187B98D4F1,celtic,0.525332914,0.383394322,"Malaga,Spanija",29215
Martina McBride,ARF3GX71187FB3EB66,country,0.614870934,0.628246419,"Medicine Lodge, KS",2183
Reach 454,AR08DYV1187B99A0D7,post-grunge,0.417164422,0.317288598,"New York, NY",4563
Roy Brown,AR6KK741187B98C9E9,jump blues,0.463593719,0.367731935,"New Orleans, LA",19078
Unwritten Law,ARW071B1187B9A603C,post-grunge,0.638640406,0.460843483,California,4561
Busdriver,ARU9KWP1187B98B2A7,alternative hip hop,0.618002715,0.349476327,,82279
